id,name,level,propType,spirit,speed,range,vitalSensibility,skills,bodyPart,reward,canCapture,group,openMap,goodPoints,liveplace
501,贼王,20,3,100,9,3,80,28|16|19,身体|头部|腿部,501|0.22;601|0.17;3402|0.1;3302|0.075;3304|0.075,0,1,0,5,1
502,飞贼看守,13,13,100,8,2,70,28|16|19,身体|头部|腿部,501|0.21;601|0.16;3402|0.1;3302|0.04,0,1,0,1,1
503,野狗,6,2,100,10,1,80,1,身体|头部|腿部,4102|2;2102|2,3,2,0,0,1
600,食人鼠,17,8,100,11,2,75,24|1|16,身体|头部|腿部,107|0.17,0,2,0,1,1
601,魔蝎,16,13,100,7,4,80,28,身体|头部|腿部,2109|2;2107|0.38;3402|0.1,0,1,0,1,1
602,狗头人,17,7,100,10,2,70,8|16|19,身体|头部|腿部,2200|2;2201|0.3;2300|0.22;2301|0.22;3402|0.1;3302|0.065,0,2,0,1,1
603,毒蜘蛛,15,4,100,7,1,75,1|27,身体|头部|腿部,2106|3;2109|2,5,2,0,0,1
604,狗头人头领,22,6,100,12,2,70,8|16|19,身体|头部|腿部,2300|0.23;2301|0.23;3402|0.1;3302|0.1,0,1,0,1,1
605,骷髅矿工,15,11,100,7,2,100,31,身体||腿部,2100|5;3402|0.1;3302|0.07,0,1,0,1,1
700,海盗战士,18,1,100,7,1,70,6|16|19,身体|头部|腿部,2105|0.5;701|0.2;3402|0.1;3302|0.065,0,2,0,1,1
701,海盗水手,18,8,100,7,2,75,6,身体|头部|腿部,2105|0.5;701|0.2;3402|0.1;3302|0.07,0,2,0,1,1
702,章鱼怪,20,7,100,9,5,85,34,身体|头部|腿部,304|0.1;4102|3;2105|2;3402|0.1,0,1,0,3,1
703,红胡子船长,32,8,100,8,2,80,6|33,身体|头部|腿部,204|0.14;4208|0.24;500|0.34;604|0.16;701|0.23;3402|0.1;3302|0.15;3304|0.15,0,1,0,5,1
800,狼人队长,25,10,100,8,2,80,6|16|19,身体|头部|腿部,503|0.18;603|0.15;3402|0.1;3302|0.1;3304|0.1,0,1,0,0,1
810,蛇人探子,16,2,100,8,2,80,28|16|19,身体|头部|腿部,504|0.16;604|0.13;3402|0.1;3302|0.05,0,2,0,0,1
811,熊人探子,16,3,100,10,2,80,28|16|19,身体|头部|腿部,504|0.16;604|0.13;3402|0.1;3302|0.05,0,2,0,0,1
812,蛇人头目,20,8,100,10,2,90,28|16|19,身体|头部|腿部,504|0.18;604|0.15;3402|0.1;3302|0.1;3304|0.1,0,1,0,0,1
813,熊人头目,20,10,100,12,2,90,28|16|19,身体|头部|腿部,504|0.18;604|0.15;3402|0.1;3302|0.1;3304|0.1,0,1,0,0,1
900,蛇人队长,25,4,100,8,2,80,6|16|19,身体|头部|腿部,503|0.18;603|0.15;3402|0.1;3302|0.1;3304|0.1,0,1,0,0,1
910,熊人探子,16,3,100,10,2,80,28|16|19,身体|头部|腿部,504|0.16;604|0.13;3402|0.1;3302|0.05,0,2,0,0,1
911,狼人探子,16,1,100,8,2,80,28|16|19,身体|头部|腿部,504|0.16;604|0.13;3402|0.1,0,2,0,0,1
912,熊人头目,20,10,100,12,2,90,28|16|19,身体|头部|腿部,504|0.18;604|0.15;3402|0.1;3302|0.1;3304|0.1,0,1,0,0,1
913,狼人头目,20,4,100,10,2,90,28|16|19,身体|头部|腿部,504|0.18;604|0.15;3402|0.1;3302|0.1;3304|0.1,0,1,0,0,1
1000,熊人队长,15,8,100,10,2,80,6|16|19,身体|头部|腿部,503|0.18;603|0.15;3402|0.1;3302|0.1,0,1,0,0,1
1010,蛇人探子,10,2,100,8,2,80,28|16|19,身体|头部|腿部,504|0.16;604|0.13;3402|0.1;3302|0.05,0,2,0,0,1
1011,狼人探子,10,1,100,8,2,80,28|16|19,身体|头部|腿部,504|0.16;604|0.13;3402|0.1;3302|0.05,0,2,0,0,1
1012,蛇人头目,20,8,100,10,2,90,28|16|19,身体|头部|腿部,504|0.18;604|0.15;3402|0.1;3302|0.1,0,1,0,0,1
1013,狼人头目,20,4,100,10,2,90,28|16|19,身体|头部|腿部,504|0.18;604|0.15;3402|0.1;3302|0.1,0,1,0,0,1
1300,暗精灵,28,8,100,15,19,90,22|16|19,身体|头部|腿部,2302|2;3402|0.1;3304|0.12,0,1,0,1,1
1301,毒蜘蛛,27,4,100,7,1,75,1|27,身体|头部|腿部,2106|3;2109|2,5,2,0,0,1
1302,森林巨蟒,26,3,100,8,1,80,1|34,身体|头部|尾部,4102|3;2105|2,6,1,0,0,1
1303,蛛后,35,12,100,9,2,85,1,身体|头部|腿部,2106|3;2109|2;3305|0.16,7,1,0,5,1
1304,独角兽,30,1,100,13,2,80,2|20,身体|头部|腿部,4102|3;3305|0.125;2406|0.2,8,1,0,0,1
1305,花精灵,40,1,100,17,20,75,22|20,身体|头部|翅膀,4110|10;3305|0.2,7,1,0,0,1
1500,地熊,40,13,100,8,3,70,24,身体|头部|腿部,3402|0.1;2402|0.2;2401|0.2;2400|0.2;2405|0.2;2300|0.5,0,1,0,0,1
1501,巨魔,42,5,100,7,3,80,6,身体|头部|腿部,3402|0.1;2402|0.2;2401|0.2;2400|0.2;2405|0.2;2301|0.5,0,1,0,1,1
1502,巨型蜈蚣,38,8,100,11,2,85,1,身体|头部|腿部,3402|0.1;2402|0.2;2401|0.2;2400|0.2;2405|0.2;2302|0.5,6,1,0,1,1
1503,熔岩怪,50,11,100,6,2,60,24|2,身体|头部|腿部,3402|0.1;2402|0.2;2401|0.2;2400|0.2;2405|0.2;2302|0.5,0,1,0,1,1
1600,亡灵战士,33,1,100,7,2,100,6|16|19,身体||腿部,2100|5;103|0.25;3402|0.1;3302|0.14,0,2,0,0,1
1601,亡灵弓手,33,2,100,6,10,100,22,身体||腿部,2100|5;201|0.27;3402|0.1;3304|0.14,0,2,0,0,1
1602,沼泽触手怪,35,6,100,2,8,100,34,腿部||,2105|2;3402|0.1,0,1,0,0,1
1603,巨鳄,40,15,100,9,2,85,1|24,身体|头部|尾部,4102|3;2105|2,6,1,0,0,1
1700,石像鬼,35,7,100,8,2,70,1,身体|头部|翅膀,1101|5;2300|0.25;2301|0.25,0,1,0,1,1
1701,梦靥,50,2,100,10,14,100,15,身体||,2202|3;3402|0.1;3305|0.225,0,1,0,5,1
1702,巢穴蝙蝠,40,6,100,12,1,80,1,身体|头部|翅膀,4102|2;2101|5,0,3,0,0,1
1703,乌鸦,7,4,100,7,1,80,17,身体|头部|翅膀,4102|2,0,1,0,0,1
1704,老鼠,7,2,100,10,2,70,1,身体|头部|腿部,4102|2,0,1,0,0,1
1800,龙裔,45,9,100,12,7,80,1|25,身体|头部|翅膀,4102|2;2404|2;2109|3;3402|0.1;3302|0.2;3304|0.2;2407|0.1,6,1,0,0,1
1801,蓝龙,80,7,100,17,17,85,1|2|14|26,身体|头部|翅膀,4102|2;2404|5;2407|5;3402|0.1;3302|0.4;3304|0.4;3305|0.4,16,1,0,20,1
1802,红龙,80,13,100,19,19,80,1|2|14|12,身体|头部|翅膀,4102|2;2404|5;2407|5;3402|0.1;3302|0.4;3304|0.4;3305|0.4,16,1,0,20,1
1803,冰霜巨龙,80,15,100,18,18,80,1|2|14|13,身体|头部|腿部,4102|2;2404|5;2407|5;3402|0.1;3302|0.4;3304|0.4;3305|0.4,16,1,0,20,1
1804,狮鹫,60,13,100,13,6,85,1|21|16,身体|头部|翅膀,4102|2;2101|5;3305|0.275,12,1,0,0,1
1900,荒原狼,35,7,100,12,1,80,1,身体|头部|腿部,4102|2;2102|2,4,2,0,0,1
1901,巨人,65,11,100,10,3,60,8|16|19,身体|头部|腿部,1100|5;3402|0.1;3302|0.3;2405|0.2,10,1,0,5,1
1902,雷鹰,80,9,100,17,2,90,17|24,身体|头部|翅膀,4102|2;2101|5;3305|0.375;3304|0.375,12,1,0,0,1
1903,荒原狼蛛,40,8,100,9,1,80,1|27,身体|头部|腿部,2106|3;2109|2,5,1,0,0,1
1904,野人,35,8,100,8,2,80,6|16|19,身体|头部|腿部,103|0.25;504|0.19;604|0.16;3402|0.1;3304|0.15,0,2,0,1,1
1905,野人头领,45,9,100,9,2,80,6|16|19,身体|头部|腿部,105|0.24;503|0.2;603|0.16;3402|0.1;3304|0.2,0,1,0,5,1
1906,雪人怪,35,5,100,6,2,60,24|19,身体|头部|腿部,4109|10;3402|0.1;3302|0.15,0,1,0,0,1
1907,雪狼,45,4,100,12,2,75,1,身体|头部|腿部,4102|2;2102|2,4,2,0,0,1
1908,熊王,50,15,100,9,4,70,24|11,身体|头部|腿部,505|0.17;605|0.13;3402|0.1;3302|0.225,0,1,0,10,1
1909,石傀儡,45,13,100,6,2,60,24|2|16|19,身体||腿部,1101|5;2300|0.26;2301|0.26;3402|0.1;3302|0.2,0,1,0,0,1
1910,狮鹫,60,13,100,13,6,85,1|21|16,身体|头部|翅膀,4102|2;2101|5;3305|0.275;3304|0.275,12,1,0,0,1
1911,泰坦,80,3,100,10,4,70,29|11,身体|头部|腿部,117|0.09;509|0.1;609|0.09;3402|0.1;3302|0.375;3304|0.375;3305|0.375,14,1,0,10,1
1912,熊战士,40,13,100,8,3,70,24,身体|头部|腿部,505|0.16;605|0.13;3402|0.1;3302|0.175,0,1,0,0,1
2000,食人魔,52,4,100,7,3,65,24|16|19,身体|头部|腿部,108|0.16;3402|0.1;3302|0.235,0,2,0,2,1
2001,食人魔头领,60,5,100,7,3,65,24|16|19,身体|头部|腿部,108|0.17;3402|0.1;3302|0.275;3304|0.275,0,1,0,8,1
2002,独眼巨人,75,11,100,10,3,60,8|16|19,身体|眼睛|腿部,108|0.18;3402|0.1;3302|0.35;3304|0.35,10,1,0,4,1
2003,黑暗施法者,85,12,100,5,15,60,12,身体|头部|腿部,2100|5;2408|0.3;3402|0.1;3305|0.4,0,1,0,3,1
2004,被诅咒的骷髅,55,13,100,8,2,100,6|16,身体||腿部,2100|5;3402|0.1,0,1,0,3,1
2100,地牢蝙蝠,40,14,100,11,1,90,17,身体|头部|翅膀,4102|2,0,1,0,0,1
2101,噬魂兽,50,13,100,13,1,90,1|26,背部|眼睛|腿部,2202|0.36;3305|0.225,0,1,0,0,1
2102,毒蜘蛛,40,4,100,7,1,75,1|27,身体|头部|腿部,2106|3;2109|2,5,1,0,0,1
2103,黑寡妇,55,2,100,8,1,85,1,身体|头部|腿部,2106|3;2109|2,7,1,0,0,1
2104,石傀儡,55,13,100,6,2,60,24|2|16|19,身体||腿部,1101|5;2300|0.27;2301|0.27,0,1,0,0,1
2105,魔眼,65,7,100,5,8,100,22|30,身体||,304|0.09;3305|0.3,0,1,0,0,1
2106,地虫,45,11,100,3,2,30,2,身体|头部|,4102|2,5,1,0,0,1
2107,食人鼠王,60,9,100,12,2,75,24|1|16,身体|头部|腿部,107|0.21,0,1,0,0,1
2108,恶魔守卫,45,14,100,9,2,80,31|10,身体|头部|腿部,510|0.08;611|0.07;3402|0.1;3305|0.2;3304|0.2,0,1,0,0,1
2109,冥鸦,55,12,100,13,9,85,1|26,身体|头部|翅膀,4102|2;2101|5;2202|0.37;3402|0.1;3305|0.25;3304|0.25,0,1,0,0,1
2110,魅惑女王,70,13,100,9,15,70,34|5,身体|头部|腿部,3402|2;3304|0.325,0,1,0,0,1
2111,堕落骑士,60,3,100,15,3,80,6,身体|头部|,114|0.12;3402|0.1;3302|0.275;3304|0.275,0,1,0,0,1
2112,混沌,75,1,100,15,5,100,31|4,身体||,2409|0.7;3402|0.1;3305|0.35,0,1,0,0,1
2113,噩梦,75,9,100,20,10,100,31,身体||,510|0.09;611|0.08;3402|0.1;3305|0.35,0,1,0,0,1
2114,深渊守卫,55,12,100,8,2,80,31|6|16,身体|头部|腿部,2405|2;2302|5;3402|0.1;3302|0.25,0,1,0,0,1
2115,深渊恶灵,65,2,100,8,5,80,31|28|16,身体|头部|腿部,2405|2;2302|5;3402|0.1;3302|0.3,0,1,0,0,1
2116,深渊领主,75,3,100,8,9,80,31|11,身体|头部|腿部,120|0.08;2405|0.21;3402|0.1;3302|0.35;3304|0.35;3305|0.35,0,1,0,0,1
2117,蛇人,35,1,100,8,3,80,1|34,身体|头部|尾部,4102|3;2105|2;3402|0.1;3304|0.15,0,1,0,0,1
2118,巢穴蝙蝠,25,6,100,12,1,80,1,身体|头部|翅膀,4102|2;2101|5,0,1,0,0,1
2119,狗头人,35,7,100,10,2,70,8|16|19,身体|头部|腿部,2200|5;2201|0.34;2300|0.25;2301|0.25;3402|0.1;3302|0.15,0,2,0,0,1
2120,邪恶巫师,65,9,100,5,13,65,12,身体|头部|腿部,2408|0.3;2109|10;3402|0.1;3305|0.3,0,1,0,0,1
2200,海龟,10,3,100,4,1,85,1,背部|头部|腿部,4102|2;2108|1.2,2,1,0,0,1
2201,水母,15,14,100,4,3,20,34,|身体|腿部,2105|2,0,1,0,0,1
2202,螃蟹,20,11,100,10,1,95,7,背部|眼睛|腿部,4102|2;2108|0.9,0,3,0,0,1
2203,食人鱼,20,2,100,9,1,80,1,背部|眼睛|腿部,4102|2,0,1,0,0,1
2300,海龟,10,3,100,4,1,85,1,背部|头部|腿部,4102|2;2108|1.2,2,1,0,0,1
2301,水母,15,14,100,4,3,20,34,|身体|腿部,2105|2,0,1,0,0,1
2302,海蛇,35,14,100,6,1,90,1|34,身体|头部|尾部,4102|2;2109|2,3,1,0,0,1
2303,章鱼王,65,6,100,10,7,85,34,身体|头部|腿部,2105|10;4102|10;3402|0.1,0,1,0,0,1
2400,鱼人,25,6,100,6,2,75,1|34,身体|头部|鱼鳍,2105|2;105|0.22;3402|0.1,0,1,0,0,1
2401,美人鱼,35,12,100,7,2,70,28,身体|头部|尾部,2105|2;3402|0.1,6,1,0,0,1
2402,鲨鱼,45,8,100,12,2,80,1|2,身体|头部|鱼鳍,4102|5;2303|2,0,1,0,0,1
2403,半人马,75,1,100,11,16,80,22,身体|头部|腿部,4102|5;202|0.23;3402|0.1,0,1,0,0,1
2404,美杜莎,75,9,100,10,10,80,22|30|18,身体|头部|尾部,204|0.17;608|0.11;508|0.14;3402|0.1,0,1,0,0,1
2405,老鼠,7,2,100,10,2,70,1,身体|头部|腿部,4102|2,0,1,0,0,1
2406,凤凰,80,4,100,20,10,80,12|17,身体|头部|尾部,2403|10,0,1,0,0,1
2407,野牛,8,3,100,8,3,70,16,身体|头部|腿部,4102|2;2102|2,2,2,0,0,1
2408,麋鹿,7,1,100,11,2,70,2,身体|头部|腿部,4102|2;2102|2,2,1,0,0,1
2409,野马,7,1,100,12,1,70,16,身体|头部|腿部,4102|2;2102|2,2,2,0,0,1
2410,猎豹,13,12,100,13,1,85,1|21,身体|头部|腿部,4102|2;2102|5,5,1,0,0,1
2411,蛇人,9,1,100,8,3,80,1|34,身体|头部|尾部,4102|3;2105|2,0,2,0,0,1
2412,鸟,7,1,100,9,1,70,17,身体|头部|翅膀,4102|2;2101|5,0,1,0,0,1
2413,毒藤,10,8,100,2,12,100,34,身体||,2104|5;2109|2,0,3,0,0,1
2414,野兔,7,1,100,7,1,65,16,身体|头部|腿部,4102|2;2102|2,0,1,0,0,1
2415,狼,11,2,100,13,2,80,1,身体|头部|腿部,4102|2;2102|2,4,3,0,0,1
2416,蜜蜂射手,9,8,100,6,5,80,22,身体|眼睛|翅膀,4111|0.14;2107|1,0,5,0,0,1
2417,蜂后,14,12,100,11,8,75,22,身体|眼睛|翅膀,4111|2;2107|2;3402|0.1,0,1,0,0,1
2418,豺狼,10,10,100,14,2,75,1,身体|头部|腿部,4102|2;2102|2,4,2,0,0,1
2419,田鼠,6,2,100,10,2,70,1,身体|头部|腿部,4102|2,0,3,0,0,1
2420,乌鸦,6,4,100,7,1,80,17,身体|头部|翅膀,4102|2,0,1,0,0,1
2421,狼,10,2,100,13,2,80,1,身体|头部|腿部,4102|2;2102|2,4,3,0,0,1
2422,白狼,13,9,100,14,2,75,1,身体|头部|腿部,4102|2;2102|2,4,1,0,0,1
2423,野狗,7,2,100,10,1,80,1,身体|头部|腿部,4102|2;2102|2,3,2,0,0,1
2424,毛贼,9,5,100,8,2,60,6|16|19,身体|头部|腿部,103|0.19;500|0.26;600|0.19;3402|0.1;3302|0.02,0,1,0,1,1
2425,飞贼,13,12,100,9,2,70,28|16|19,身体|头部|腿部,501|0.21;601|0.16;3402|0.1;3302|0.04,0,2,0,1,1
2426,野狗,10,2,100,10,1,80,1,身体|头部|腿部,4102|2;2102|2,3,2,0,0,1
2427,食人鼠,17,8,100,11,2,75,24|1|16,身体|头部|腿部,107|0.17,0,2,0,1,1
2428,魔蝎,16,13,100,7,4,80,28,身体|头部|腿部,2109|2;2107|0.38;3402|0.1;3305|0.055,0,1,0,1,1
2429,狗头人,18,7,100,10,2,70,8|16|19,身体|头部|腿部,2200|2;2201|0.3;2300|0.22;2301|0.22;3402|0.1;3302|0.065,0,2,0,1,1
2430,暗精灵,29,8,100,15,19,90,22|16|19,身体|头部|腿部,2302|2;3402|0.1;3304|0.12,0,1,0,1,1
2431,毒蜘蛛,28,4,100,7,1,75,1|27,身体|头部|腿部,2106|3;2109|2,5,2,0,0,1
2432,森林巨蟒,25,3,100,8,1,80,1|34,身体|头部|尾部,4102|3;2105|2,6,1,0,0,1
2433,蛛后,37,12,100,9,2,85,1,身体|头部|腿部,2106|3;2109|2;3402|0.1,7,1,0,5,1
2434,独角兽,30,1,100,13,2,80,2|20,身体|头部|腿部,4102|3;3402|0.1;3305|0.125;2406|0.2,8,1,0,0,1
2435,花精灵,45,1,100,17,20,75,22|20,身体|头部|翅膀,4110|10;3402|0.1;3305|0.2,7,1,0,0,1
2436,熊战士,29,13,100,8,3,70,24,身体|头部|腿部,505|0.15;605|0.12;3402|0.1;3302|0.12,0,1,0,0,1
2437,巨魔,32,5,100,7,3,80,6,身体|头部|腿部,107|0.19;202|0.18;3402|0.1;3302|0.135,0,1,0,1,1
2438,巨型蜈蚣,28,8,100,11,2,85,1,身体|头部|腿部,4102|5;2109|3,6,1,0,1,1
2439,熔岩怪,35,11,100,6,2,60,24|2,身体|头部|腿部,1101|5;2402|0.18;2401|0.18;2400|0.18;3302|0.15,0,1,0,1,1
2440,沼泽触手怪,35,6,100,2,8,100,34,腿部||,2105|2,0,1,0,0,1
2441,巨鳄,40,15,100,9,2,85,1|24,身体|头部|尾部,4102|3;2105|2,6,1,0,0,1
2442,石像鬼,35,7,100,8,2,70,1,身体|头部|翅膀,1101|5;2300|0.25;2301|0.25,0,1,0,1,1
2443,梦靥,50,2,100,10,14,100,15,身体||,2202|3;3402|0.1;3305|0.225,0,1,0,5,1
2444,巢穴蝙蝠,40,6,100,12,1,80,1,身体|头部|翅膀,4102|2;2101|5,0,3,0,0,1
2445,乌鸦,7,4,100,7,1,80,17,身体|头部|翅膀,4102|2,0,1,0,0,1
2446,老鼠,7,2,100,10,2,70,1,身体|头部|腿部,4102|2,0,1,0,0,1
2447,龙裔,45,9,100,12,7,80,1|25,身体|头部|翅膀,4102|2;2404|2;2109|3;3402|0.1;3302|0.2;3304|0.2,6,1,0,0,1
2448,蓝龙,85,7,100,17,17,85,1|2|14|26,身体|头部|翅膀,4102|2;2404|5;2407|5;3402|0.1;3302|0.4;3304|0.4;3305|0.4,16,1,0,20,1
2449,红龙,85,13,100,19,19,80,1|2|14|12,身体|头部|翅膀,4102|2;2404|5;2407|5;3402|0.1;3302|0.4;3304|0.4;3305|0.4,16,1,0,20,1
2450,冰霜巨龙,85,15,100,18,18,80,1|2|14|13,身体|头部|腿部,4102|2;2404|5;2407|5;3402|0.1;3302|0.4;3304|0.4;3305|0.4,16,1,0,20,1
2451,狮鹫,60,13,100,13,6,85,1|21|16,身体|头部|翅膀,4102|2;2101|5;3305|0.275;3304|0.275,12,1,0,0,1
2452,荒原狼,35,7,100,12,1,80,1,身体|头部|腿部,4102|2;2102|2,4,2,0,0,1
2453,巨人,65,11,100,10,3,60,8|16|19,身体|头部|腿部,1100|5;3402|0.1;3302|0.3;3304|0.3,10,1,0,5,1
2454,雷鹰,80,9,100,17,2,90,17|24,身体|头部|翅膀,4102|2;2101|5;3302|0.375;3304|0.375,12,1,0,0,1
2455,荒原狼蛛,40,8,100,9,1,80,1|27,身体|头部|腿部,2106|3;2109|2,5,1,0,0,1
2456,野人,35,8,100,8,2,80,6|16|19,身体|头部|腿部,103|0.25;504|0.19;604|0.16;3402|0.1;3304|0.15,0,2,0,1,1
2457,野人头领,45,9,100,9,2,80,6|16|19,身体|头部|腿部,105|0.24;503|0.2;603|0.16;3402|0.1;3304|0.2,0,1,0,5,1
2458,雪人怪,35,5,100,6,2,60,24|19,身体|头部|腿部,4109|10;3402|0.1;3302|0.15,0,1,0,0,1
2459,雪狼,45,4,100,12,2,75,1,身体|头部|腿部,4102|2;2102|2,4,2,0,0,1
1,白幽灵,10,2,100,10,1,100,26,身体||,2202|1,0,1,0,0,0
2,绿幽灵,20,2,100,12,1,100,26,身体||,2202|2,0,1,0,1,0
3,黑幽灵,30,2,100,15,1,100,26,身体||,2202|5,0,1,0,5,0
10,老鼠,5,2,100,10,2,70,1,身体|头部|腿部,4102|2,0,1,0,0,0
11,乌鸦,5,4,100,7,1,80,17,身体|头部|翅膀,4102|2,0,1,0,0,0
12,盗贼,10,12,100,9,2,70,28|16|19,身体|头部|腿部,501|0.21;601|0.16,0,1,0,0,0
13,飞贼,10,5,100,8,2,60,6|16|19,身体|头部|腿部,103|0.19;500|0.26;600|0.19,0,1,0,0,0
14,野人,10,8,100,8,2,80,6|16|19,身体|头部|腿部,103|0.25;504|0.19;604|0.16,0,1,0,0,0
20,神偷罗宾汉,30,8,100,8,2,80,6|16|19,身体|头部|腿部,103|0.25;504|0.19;604|0.16,0,1,0,0,0
21,黑胡子爱德华,40,8,100,8,2,80,6|16|19,身体|头部|腿部,103|0.25;504|0.19;604|0.16,0,1,0,0,0
22,侠盗詹姆斯,50,8,100,8,2,80,6|16|19,身体|头部|腿部,103|0.25;504|0.19;604|0.16,0,1,0,0,0
23,娃娃脸尼尔森,50,8,100,8,2,80,6|16|19,身体|头部|腿部,103|0.25;504|0.19;604|0.16,0,1,0,0,0
24,赦免者维庸,50,8,100,8,2,80,6|16|19,身体|头部|腿部,103|0.25;504|0.19;604|0.16,0,1,0,0,0
25,绅士迪克特平,50,8,100,8,2,80,6|16|19,身体|头部|腿部,103|0.25;504|0.19;604|0.16,0,1,0,0,0
10000,调皮的猴子,4,1,100,3,2,70,16|19,身体|头部|腿部,,0,1,4,0,0
10001,镇长,25,3,100,7,2,70,6|16|19,身体|头部|腿部,,0,1,5,1,0
10002,酒保,7,2,100,9,2,70,28|16,身体|头部|腿部,,0,1,7,1,0
10004,守卫,10,3,100,7,2,70,6|16|19,身体|头部|腿部,,0,1,0,0,0
10005,守卫队长,15,10,100,8,2,70,6|16|19,身体|头部|腿部,,0,1,0,0,0
10006,狼人族长,25,2,100,9,2,70,6|16|19,身体|头部|腿部,,0,1,9,0,0
10007,狼人长老,20,1,100,8,2,70,6|16|19,身体|头部|腿部,,0,1,16,0,0
10009,狼人卫兵,10,3,100,7,2,75,6|16|19,身体|头部|腿部,,0,1,0,0,0
10010,狼人队长,15,10,100,8,2,80,6|16|19,身体|头部|腿部,,0,1,0,0,0
10011,蛇人族长,25,2,100,9,2,70,6|16|19,身体|头部|腿部,,0,1,10,0,0
10012,蛇人长老,20,1,100,8,2,70,6|16|19,身体|头部|腿部,,0,1,14,0,0
10014,蛇人卫兵,10,1,100,7,2,75,6|16|19,身体|头部|腿部,,0,1,0,0,0
10015,蛇人队长,15,4,100,8,2,80,6|16|19,身体|头部|腿部,,0,1,0,0,0
10016,熊人族长,25,2,100,9,2,70,6|16|19,身体|头部|腿部,,0,1,8,0,0
10017,熊人长老,20,1,100,8,2,70,6|16|19,身体|头部|腿部,,0,1,15,0,0
10019,熊人卫兵,10,2,100,8,2,75,6|16|19,身体|头部|腿部,,0,1,0,0,0
10020,熊人队长,15,8,100,10,2,80,6|16|19,身体|头部|腿部,,0,1,0,0,0
10021,矮人金霹,55,14,100,10,2,70,28|16,身体|头部|腿部,,0,1,15,2,0
10022,守卫,48,3,100,7,2,70,6|16|19,身体|头部|腿部,,0,1,0,0,0
10023,守卫队长,15,10,100,8,2,70,6|16|19,身体|头部|腿部,,0,1,0,0,0
10024,绿叶族长,45,12,100,10,10,80,22|25,身体|头部|腿部,,0,1,18,1,0
10025,树人先知,40,12,100,10,10,70,8|27,身体|头部|腿部,,0,1,17,1,0
2500,捕猎者,75,12,100,12,12,80,22,身体|头部|腿部,,0,1,0,0,2
2501,守护者,78,11,100,12,3,80,8|16|19,身体|头部|腿部,,0,1,0,0,2
2502,次元鼠,72,12,100,12,1,80,1,身体|头部|腿部,,0,1,0,0,2
2503,异形兽,84,12,100,12,2,80,28,身体|头部|腿部,,0,1,0,0,2
2504,恶灵,88,12,100,12,5,80,26,身体|头部|腿部,,0,1,0,0,2
2505,噬形,86,12,100,12,5,80,15,身体|头部|腿部,,0,1,0,0,2
10026,亡灵法师,50,9,100,5,13,65,12,身体|头部|腿部,,0,1,21,2,1
2460,混沌,75,1,100,15,5,100,31|4,身体||,2409|0.7;3402|0.1;3305|0.35,0,1,0,0,1
3000,卫队长·阿尔丁,116,1,100,13,2,90,31|28|6,身体|头部|腿部,2410|1.5;116|0.2;505|0.2;605|0.2;3302|1;4100|0.5;4200|0.5,0,1,0,0,0
